num,pron,char,main_mean,tot_stk,main_elem,disused,rad_stk,rad,rad_elem,detail_mean,meaning,stk_info,rad_id,no_rad_stk,rad_mean
1970,복,宓,편안할,8,木,FALSE,3,宀,木,엎드리다; 편안하다; 성(姓); 사람 이름; 몰래,편안할 【복】,총 8획 (부 5획),40,5,갓머리면
1971,복,茯,복령,12,木,FALSE,6,艸(艹),木,복령(담자균류의 버섯. 소나무의 땅속 뿌리에 기생하며 겉은 흑갈색이고 주름이 많음. 약재),복령 【복】,총 12획 (부 6획),140,6,풀초
1972,복,蔔,무우,17,木,FALSE,6,艸(艹),木,무우,무우 【복】,총 17획 (부 11획),140,11,풀초
1973,복,輹,당토,16,火,FALSE,7,車,火,당토(當兎: 굴대의 중앙에 있어서 차체와 굴대를 연결하는 물건); 복토,당토 【복】,총 16획 (부 9획),159,9,수레거
1974,복,輻,바퀴살,16,火,FALSE,7,車,火,바퀴살; 다투어 모이다,바퀴살 【복】,총 16획 (부 9획),159,9,수레거
1975,복,鰒,전복,20,水,FALSE,11,魚,水,전복(조가비는 세공용이나 약재로 씀),전복 【복】,총 20획 (부 9획),195,9,고기어
1976,본,本,근본,5,木,FALSE,4,木,木,밑; 근원; 근본; 농사; 본전; 바탕; 옛날; 첩(서첩 화첩); 책; 본디; 근본으로 하다,근본 【본】,총 5획 (부 1획),75,1,나무목
1977,볼,乶,음역자,8,木,FALSE,1,乙,木,음역자; 우리말에서 ＇볼＇음을 표기하는 글자로 뜻은 없다,음역자 【볼】,총 8획 (부 7획),5,7,새을
1978,봉,奉,받들,8,木,FALSE,3,大,木,받들다; 섬기다; 바치다; 씀씀이; 녹봉,받들 【봉】,총 8획 (부 5획),37,5,큰대
1979,봉,逢,만날,14,土,FALSE,7,辵(辶),土,만나다; 맞다(영합함); 크다; 매다(縫),만날 【봉】,총 14획 (부 7획),162,7,책받침착
1980,봉,峯,봉우리,10,土,FALSE,3,山,土,"봉우리; 메, 산; 봉우리처럼 생긴 사물",봉우리 【봉】,총 10획 (부 7획),46,7,뫼산
1981,봉,峰,봉우리,10,土,FALSE,3,山,土,"봉우리; 메, 산; 봉우리처럼 생긴 사물",봉우리 【봉】,총 10획 (부 7획),46,7,뫼산
1982,봉,蜂,벌,13,水,TRUE,6,虫,水,벌(막시류 중 개미류를 제외한 곤충의 총칭); 봉망(鋒),벌 【봉】,총 13획 (부 7획),142,7,벌레충
1983,봉,封,봉할,9,土,FALSE,3,寸,土,봉하다(토지를 주어 제후로 삼다); (하늘에 제사지내기 위하여) 흙더미를 쌓다; 북돋우다; 크다; 지경; 편지; 부자,봉할 【봉】,총 9획 (부 6획),41,6,마디촌
1984,봉,鳳,봉황새,14,火,FALSE,11,鳥,火,(봉황)새,봉황새 【봉】,총 14획 (부 3획),196,3,새조
1985,봉,俸,녹,10,火,FALSE,2,人(亻),火,녹(관록 봉급),녹 【봉】,총 10획 (부 8획),9,8,사람인
1986,봉,捧,받들,12,木,FALSE,4,手(扌),木,(두 손으로) 받들다,받들 【봉】,총 12획 (부 8획),64,8,손수
1987,봉,琫,칼장식,13,金,FALSE,5,玉(王),金,칼집의 윗부분에 하는 장식. 아랫부분에 하는 장식은 필(珌)이라고 함,칼장식 【봉】,총 13획 (부 8획),96,8,구슬옥
1988,봉,烽,봉화,11,火,FALSE,4,火(灬),火,봉화(兵亂을 알리는 불. 轉하여 적에 대한 경계의 비유),봉화 【봉】,총 11획 (부 7획),86,7,불화
1989,봉,棒,몽둥이,12,木,FALSE,4,木,木,몽둥이(로 치다),몽둥이 【봉】,총 12획 (부 8획),75,8,나무목
1990,봉,蓬,쑥,17,木,FALSE,6,艸(艹),木,쑥; 흐트러지다; 떠돌아다니다; 봉래산(蓬萊山)의 준말,쑥 【봉】,총 17획 (부 11획),140,11,풀초
1991,봉,鋒,칼날,15,金,TRUE,8,金,金,봉망(무기의 첨단); 칼날; 끝; 앞장; 병기(날이 있는 무기),칼날 【봉】,총 15획 (부 7획),167,7,쇠금
1992,봉,熢,연기자욱할,15,火,FALSE,4,火(灬),火,연기가 자욱하다; 불기운(火氣),연기자욱할 【봉】,총 15획 (부 11획),86,11,불화
1993,봉,縫,꿰맬,17,木,FALSE,6,糸,木,꿰매다; 깁다; 혼 솔기,꿰맬 【봉】,총 17획 (부 11획),120,11,실사
1994,봉,漨,내이름,15,水,FALSE,4,水,水,내 이름; 답답한 모양; 물이 모이는 모양,내이름 【봉】,총 15획 (부 11획),85,11,물수
1995,봉,浲,물이름,11,水,FALSE,4,水,水,물 이름,물이름 【봉】,총 11획 (부 7획),85,7,물수
1996,봉,芃,무성할,9,木,FALSE,6,艸(艹),木,(풀이)무성하다(茂盛--); (풀이)더북더북하다; 작은 짐승의 모양; 꼬리가 긴 모양; 풀 이름,무성할 【봉】,총 9획 (부 3획),140,3,풀초
1997,부,夫,사내,4,木,FALSE,3,大,木,지아비; 사내; 사나이; 장정; 시중하는 사람,사내 【부】,총 4획 (부 1획),37,1,큰대
1998,부,扶,도울,8,木,FALSE,4,手(扌),木,돕다(佑); 붙들다(持); 곁,도울 【부】,총 8획 (부 4획),64,4,손수
1999,부,父,아비,4,木,FALSE,4,父,木,아비; 아버지,아비 【부】,총 4획 (부 0획),88,0,아비부
2000,부,富,넉넉할,12,木,FALSE,3,宀,木,넉넉하다; 넉넉히 하다; 부유함; 부자,넉넉할 【부】,총 12획 (부 9획),40,9,갓머리면
2001,부,部,무리,15,土,FALSE,7,邑(⻏),土,떼; 거느리다; 마을; 분류; 부(분류한 것을 세는 수사); 언덕(구릉),무리 【부】,총 15획 (부 8획),163,8,고을읍
2002,부,婦,아내,11,土,FALSE,3,女,土,지어미; 아내; 며느리; 계집; 암컷; 예쁘다; 지다(負),아내 【부】,총 11획 (부 8획),38,8,계집녀
2003,부,否,아니,7,水,FALSE,3,口,水,아니다; 부정하다,아니 【부】,총 7획 (부 4획),30,4,입구
2004,부,浮,뜰,11,水,FALSE,4,水,水,뜨다; 떠다; 둥실둥실 떠 움직이다; 떠오르다,뜰 【부】,총 11획 (부 7획),85,7,물수
2005,부,付,줄,5,火,FALSE,2,人(亻),火,주다; 부탁하다; 附(붙을 부); 붙이다; 청하다,줄 【부】,총 5획 (부 3획),9,3,사람인
2006,부,符,부신,11,木,FALSE,6,竹,木,부신(부절); 증거; 도장; 부적; 미래기; 예언서; (부신의 조각을 서로 맞춘 것처럼) 맞다,부신 【부】,총 11획 (부 5획),118,5,대죽
2007,부,附,붙일,13,土,FALSE,8,阜(阝),土,붙(이)다; 의지하다; 가까이 하다; 합사하다(삼년상이 끝난 뒤에 그 신주를 사당에 모셔 함께 제사지냄); 창자(腑),붙일 【부】,총 13획 (부 5획),170,5,언덕부
2008,부,府,관청,8,木,FALSE,3,广,木,곳집(문서 또는 재화를 넣어두는 창고); 마을; 도읍; 고을; 관청; 창자,관청 【부】,총 8획 (부 5획),53,5,엄호엄
2009,부,腐,썩을,14,水,TRUE,6,肉(月),水,썩다; 썩히다; 궁형(불알을 발라내는 형벌),썩을 【부】,총 14획 (부 8획),130,8,고기육
2010,부,負,짐질,9,金,TRUE,7,貝,金,(짐을) 지다; (싸움에) 지다; (부상을) 입다; 업다; 등지다; 짐; 빚; 저버리다; 힘입다; 믿다; 근심하다; 부끄러워하다; 할머니,짐질 【부】,총 9획 (부 2획),154,2,조개패
2011,부,副,버금,11,金,TRUE,2,刀(刂),金,버금; 돕다; 알맞다; 머리 꾸미개,버금 【부】,총 11획 (부 9획),18,9,칼도
2012,부,簿,장부,19,木,FALSE,6,竹,木,장부; 홀(朝服을 입을 벼슬아치가 손에 쥐는 물건); 맡다; 다스리다,장부 【부】,총 19획 (부 13획),118,13,대죽
2013,부,赴,나아갈,9,火,FALSE,7,走,火,나아가다; 다다르다; 알리다; 향하다; 부고하다,나아갈 【부】,총 9획 (부 2획),156,2,달아날주
2014,부,賦,구실,15,金,FALSE,7,貝,金,구실(조세); 군사; 선비; 군비; 매기다; 주다; 받다; 펴다; 읊다 짓다,구실 【부】,총 15획 (부 8획),154,8,조개패
2015,부,孚,믿을,7,水,FALSE,3,子,水,믿다; 미쁘다; 알을 까다; 기르다,믿을 【부】,총 7획 (부 4획),39,4,아들자
2016,부,芙,부용,10,木,FALSE,6,艸(艹),木,부용(연의 이칭),부용 【부】,총 10획 (부 4획),140,4,풀초
2017,부,傅,스승,12,火,FALSE,2,人(亻),火,스승; 돌보다; 돕다; 붙다; 가까이 하다; 바르다; 이르다; 베풀다,스승 【부】,총 12획 (부 10획),9,10,사람인
2018,부,溥,넓을,14,水,TRUE,4,水,水,넓다; 두루 미치다; 펴다; 물이름,넓을 【부】,총 14획 (부 10획),85,10,물수
2019,부,敷,펼,15,金,FALSE,4,攴(攵),金,펴다(布); 퍼지다; 베풀다(陳); 나누다; 두루; 널리,펼 【부】,총 15획 (부 11획),66,11,둥글월문
2020,부,復,다시,12,火,FALSE,3,彳,火,다시; 덮다,다시 【부】,총 12획 (부 9획),60,9,두인변척
2021,부,不,아닐,4,木,FALSE,1,一,木,아니다; 아니 하다; 아닌가,아닐 【부】,총 4획 (부 3획),1,3,한일
2022,부,俯,숙일,10,火,FALSE,2,人(亻),火,숙이다; 눕다; 숨다,숙일 【부】,총 10획 (부 8획),9,8,사람인
2023,부,剖,가를,10,金,TRUE,2,刀(刂),金,가르다; 쪼개다; 갈라지다,가를 【부】,총 10획 (부 8획),18,8,칼도
2024,부,咐,분부할,8,水,TRUE,3,口,水,분부하다; 불다(숨을 내뿜어 따뜻하게 하다),분부할 【부】,총 8획 (부 5획),30,5,입구
2025,부,埠,선창,11,土,FALSE,3,土,土,선창 ;부두(배 닿는 곳),선창 【부】,총 11획 (부 8획),32,8,흙토
2026,부,孵,알깔,14,水,FALSE,3,子,水,알을 까다; 자라다; 기르다,알깔 【부】,총 14획 (부 11획),39,11,아들자
2027,부,斧,도끼,8,金,FALSE,4,斤,金,도끼; 찍다; 베다,도끼 【부】,총 8획 (부 4획),69,4,날근
2028,부,缶,장군,6,土,TRUE,6,缶,土,장군(술.장을 담는 배가 불룩하고 목 좁은 아가리가 있는 질그릇) 양병; 질장구; 용량(4斛),장군 【부】,총 6획 (부 0획),121,0,장군부
2029,부,腑,장부,14,水,FALSE,6,肉(月),水,장부(담 위 대장 소장 방광 삼초의 여섯 가지 내장 기관),장부 【부】,총 14획 (부 8획),130,8,고기육
2030,부,艀,거룻배,13,木,FALSE,6,舟,木,거룻배(端艇); 종선(작은배),거룻배 【부】,총 13획 (부 7획),137,7,배주
2031,부,莩,풀이름,13,木,FALSE,6,艸(艹),木,풀이름; 독말풀; 갈대청; 갈대의 줄기 속에 있는 아주 얇은 막,풀이름 【부】,총 13획 (부 7획),140,7,풀초
2032,부,訃,부고낼,9,金,FALSE,7,言,金,부고를 내다; 부고; 죽음을 알리는 통지; 통부하다,부고낼 【부】,총 9획 (부 2획),149,2,말씀언
2033,부,賻,부의할,17,金,FALSE,7,貝,金,부의(를 하다),부의할 【부】,총 17획 (부 10획),154,10,조개패
2034,부,趺,책상다리할,11,土,FALSE,7,足,土,받침; 책상다리를 하다,책상다리할 【부】,총 11획 (부 4획),157,4,발족
2035,부,釜,가마솥,10,金,FALSE,8,金,金,가마솥; 용량 단위(6말 4되),가마솥 【부】,총 10획 (부 2획),167,2,쇠금
2036,부,阜,언덕,8,土,FALSE,8,阜(阝),土,언덕; 크다; 살찌다; 성하다; 많다; 자라다; 크게 하다; 성하게 하다,언덕 【부】,총 8획 (부 0획),170,0,언덕부
2037,부,駙,곁말,15,火,FALSE,10,馬,火,곁말(예비의 말); 가깝다; 빠르다,곁말 【부】,총 15획 (부 5획),187,5,말마
2038,부,鳧,물오리,13,火,FALSE,11,鳥,火,(물)오리(오리과에 속하는 야생의 오리),물오리 【부】,총 13획 (부 2획),196,2,새조
2039,부,膚,살갗,17,水,TRUE,6,肉(月),水,살갗; 겉껍질; 길이(네 손가락을 나란히 한 폭); 제육(돼지고기); 얕다; 아름답다; 크다,살갗 【부】,총 17획 (부 11획),130,11,고기육
2040,북,北,북녘,5,金,FALSE,2,匕,金,"북녘, 북쪽; 북쪽으로 가다",북녘 【북】,총 5획 (부 3획),21,3,비수비
2041,분,分,나눌,4,金,FALSE,2,刀(刂),金,나누(어지 어주)다; 분명히(분별)하다; 반쪽; 춘.추분; 분수; 직분; 몫,나눌 【분】,총 4획 (부 2획),18,2,칼도
2042,분,紛,어지러울,10,木,TRUE,6,糸,木,어지럽다; 엉클어지다; 번잡하다; 많다; 패건(차는 수건); 깃발,어지러울 【분】,총 10획 (부 4획),120,4,실사
2043,분,粉,가루,10,木,FALSE,6,米,木,가루; 빻다; (단장하는 흰 가루로 된) 분; 분바르다; 회; 색칠,가루 【분】,총 10획 (부 4획),119,4,쌀미
2044,분,奔,달릴,8,木,FALSE,3,大,木,달리다; 달아나다; 패주하다; 예를 갖추지 않고 혼인하다,달릴 【분】,총 8획 (부 5획),37,5,큰대
2045,분,墳,무덤,15,土,FALSE,3,土,土,무덤; 언덕; 둑; 책; 나누다; 크다; 비옥하다; 토지가 솟아 오르다,무덤 【분】,총 15획 (부 12획),32,12,흙토
2046,분,憤,분할,16,火,FALSE,4,心,火,분하다; 분노하다; 분노; 성내다,분할 【분】,총 16획 (부 12획),61,12,마음심
2047,분,奮,떨칠,16,木,FALSE,3,大,木,떨치다; 휘두르다,떨칠 【분】,총 16획 (부 13획),37,13,큰대
2048,분,汾,클,8,水,FALSE,4,水,水,크다; 많고 성한 모양; 물 이름; 물이 빙 도는 모양,클 【분】,총 8획 (부 4획),85,4,물수
2049,분,芬,향내,10,木,FALSE,6,艸(艹),木,향내가 나다; 향내; 향기; 오르다; 많다(=紛),향내 【분】,총 10획 (부 4획),140,4,풀초
2050,분,盆,동이,9,金,FALSE,5,皿,金,동이(물 술 같은 것을 담는 질그릇); 화분,동이 【분】,총 9획 (부 4획),108,4,그릇명
2051,분,吩,분부할,7,水,FALSE,3,口,水,분부하다; 뿜다,분부할 【분】,총 7획 (부 4획),30,4,입구
2052,분,噴,꾸짖을,15,水,TRUE,3,口,水,뿜다; 꾸짖다; 재채기하다,꾸짖을 【분】,총 15획 (부 12획),30,12,입구
2053,분,忿,성낼,8,火,FALSE,4,心,火,성내다; 분; 화,성낼 【분】,총 8획 (부 4획),61,4,마음심
2054,분,扮,꾸밀,8,木,FALSE,4,手(扌),木,꾸미다; 매만져 차리다; 아우르다; 합하다,꾸밀 【분】,총 8획 (부 4획),64,4,손수
2055,분,昐,햇빛,8,火,FALSE,4,日,火,햇빛(日光),햇빛 【분】,총 8획 (부 4획),72,4,날일
2056,분,焚,불사를,12,火,FALSE,4,火(灬),火,불사르다; 타다; 태우다; 불살라 사냥하다; 넘어지다 넘어뜨리다,불사를 【분】,총 12획 (부 8획),86,8,불화
2057,분,糞,대변,17,木,TRUE,6,米,木,대변(똥); 거름을 주다; 더럽다; 쓸다; 치다 제거하다,대변 【분】,총 17획 (부 11획),119,11,쌀미
2058,분,賁,꾸밀,12,金,FALSE,7,貝,金,꾸미다; 크다; (전쟁에)지다; 결내다; 흙이 부풀어오르다(墳); 날래다,꾸밀 【분】,총 12획 (부 5획),154,5,조개패
2059,분,雰,안개,12,水,TRUE,8,雨,水,안개; 눈이 날리다,안개 【분】,총 12획 (부 4획),173,4,비우
2060,불,不,아닐,4,木,FALSE,1,一,木,아니다; 아니 하다; 아닌가,아닐 【불】,총 4획 (부 3획),1,3,한일
2061,불,佛,부처,7,火,FALSE,2,人(亻),火,부처; 불교; 어그러지다(戾); 비틀다,부처 【불】,총 7획 (부 5획),9,5,사람인
2062,불,拂,떨칠,9,木,FALSE,4,手(扌),木,털다; 떨치다; 닦다; 거스르다; 먼지떨이,떨칠 【불】,총 9획 (부 5획),64,5,손수
2063,불,彿,비슷할,8,火,FALSE,3,彳,火,비슷하다; 분별하기 어렵다,비슷할 【불】,총 8획 (부 5획),60,5,두인변척
2064,불,弗,아닐,5,火,FALSE,3,弓,火,아니다; 어기다; 떨다; 달러(dollar),아닐 【불】,총 5획 (부 2획),57,2,활궁
2065,붕,朋,벗,8,水,TRUE,4,月,水,벗 친구; 떼 무리; 쌍; 쌍조개(화폐로 사용),벗 【붕】,총 8획 (부 4획),74,4,달월
2066,붕,崩,무너질,11,土,TRUE,3,山,土,무너지다; (천자가) 죽다,무너질 【붕】,총 11획 (부 8획),46,8,뫼산
2067,붕,鵬,붕새,19,火,FALSE,11,鳥,火,붕새(想像上의 큰 새. 한 번에 구만리를 난다고 함),붕새 【붕】,총 19획 (부 8획),196,8,새조
2068,붕,棚,시렁,12,木,FALSE,4,木,木,시렁 선반; 시렁이나 선반 모양을 한 것; 누각,시렁 【붕】,총 12획 (부 8획),75,8,나무목
2069,붕,硼,붕사,13,金,FALSE,5,石,金,붕사; 붕산,붕사 【붕】,총 13획 (부 8획),112,8,돌석
2070,붕,繃,묶을,17,木,FALSE,6,糸,木,묶다; 감다; 포대기,묶을 【붕】,총 17획 (부 11획),120,11,실사
2071,비,比,견줄,4,火,TRUE,4,比,火,견주다; 비교하다; 따르다; 친하다; 돕다; 아첨하다; 다스리다; 전례; 무리; 엮다; 미치다; 근래; 자주; 나란하다; 오늬(화살 시위에 끼우게 된 부분); 괘 이름(坤下坎上),견줄 【비】,총 4획 (부 0획),81,0,견줄비
2072,비,非,아닐,8,水,TRUE,8,非,水,아니다(그렇지 않다); 어긋나다; 그르다; 그르다고 하다; 헐뜯다; 나무라다,아닐 【비】,총 8획 (부 0획),175,0,아닐비
2073,비,悲,슬플,12,火,FALSE,4,心,火,슬프다(痛); 슬퍼하다; 슬픔,슬플 【비】,총 12획 (부 8획),61,8,마음심
2074,비,飛,날,9,火,FALSE,9,飛,火,날다; 날리다; 높다,날 【비】,총 9획 (부 0획),183,0,날비
2075,비,鼻,코,14,金,FALSE,14,鼻,金,코(를 꿰다); 시초; 손잡이 귀(기물의 손으로 쥐는 부분); 그릇; 손잡이,코 【비】,총 14획 (부 0획),209,0,코비
2076,비,備,갖출,12,火,TRUE,2,人(亻),火,갖추(어지)다; 채우다; 예방하다; 비품; 예비; 예방; 의장; 모두; 발톱; 긴 병장기(창 등),갖출 【비】,총 12획 (부 10획),9,10,사람인
2077,비,批,칠,8,木,FALSE,4,手(扌),木,치다(擊); 밀다(推); 굴리다; 깎다(削); 찌붙이다; 비답(하다); 비파(琵),칠 【비】,총 8획 (부 4획),64,4,손수
2078,비,卑,낮을,8,水,FALSE,2,十,水,낮다; 낮게 여기다; 낮추다; 하여금,낮을 【비】,총 8획 (부 6획),24,6,열십
2079,비,婢,여자종,11,土,FALSE,3,女,土,여자 종; 소첩(여자가 자기를 낮추어 일컫는 말),여자종 【비】,총 11획 (부 8획),38,8,계집녀
2080,비,碑,비석,13,金,FALSE,5,石,金,비석; 석주(종묘의 문 안에 세워 희생을 매달던 기둥 모양의 돌),비석 【비】,총 13획 (부 8획),112,8,돌석
2081,비,妃,왕비,6,土,FALSE,3,女,土,왕비; 배필; 짝,왕비 【비】,총 6획 (부 3획),38,3,계집녀
2082,비,肥,살찔,10,水,FALSE,6,肉(月),水,살지다; (땅이) 걸다(기름지다); 살지게 하다; 살진 말; 살진 고기; 거름,살찔 【비】,총 10획 (부 4획),130,4,고기육
2083,비,祕,숨길,10,木,FALSE,5,示(礻),木,"숨기다; 신묘(神妙)하여 알기가 어렵다; 신비하다(神祕--); 알리지 않다; 신(神), 귀신(鬼神); 성(姓)의 하나; 오의(奧義: 알기 어려운 매우 깊은 뜻)",숨길 【비】,총 10획 (부 5획),113,5,보일시
2084,비,秘,숨길,10,木,FALSE,5,禾,木,"숨기다; 신묘(神妙)하여 알기가 어렵다; 신비하다(神祕--); 알리지 않다; 신(神), 귀신(鬼神); 성(姓)의 하나; 오의(奧義: 알기 어려운 매우 깊은 뜻)",숨길 【비】,총 10획 (부 5획),115,5,벼화
2085,비,費,쓸,12,金,FALSE,7,貝,金,쓰다(사용함); 소모하다; 비용; 넓다,쓸 【비】,총 12획 (부 5획),154,5,조개패
2086,비,庇,덮을,7,木,FALSE,3,广,木,덮다; 그늘; 의탁하다,덮을 【비】,총 7획 (부 4획),53,4,엄호엄
2087,비,枇,비파나무,8,木,FALSE,4,木,木,비파나무(장미과에 속하는 常綠喬木); 참빗; 빗다; 비파(琵),비파나무 【비】,총 8획 (부 4획),75,4,나무목
2088,비,琵,비파,13,金,FALSE,5,玉(王),金,비파(현악기의 한 가지. 몸은 둥글고 긴 타원형이며 자루는 곧고 4현 四柱로 되었음); 타다,비파 【비】,총 13획 (부 8획),96,8,구슬옥
